country,product,target_date,snapshot_taken_on,horizon_weeks,model_used,price_with_tax_forecast,price_wo_tax_forecast,price_with_tax_lower80,price_with_tax_upper80
PL,diesel,2026-08-17,2026-08-03,2,gbm,1541.270851562018,846.860340252145,1517.3395593961832,1545.5414627665823
PL,diesel,2026-08-24,2026-08-03,3,gbm,1541.1027343057476,846.6922229958747,1517.0718759999072,1545.1766448881108
PL,diesel,2026-08-31,2026-08-03,4,gbm,1541.1027343057476,846.6922229958747,1517.0718759999072,1545.051228054259
PL,diesel,2026-09-07,2026-08-03,5,gbm,1547.2783611930618,852.867849883189,1518.3913413517434,1547.2783611930618
PL,diesel,2026-09-14,2026-08-03,6,gbm,1547.160358840515,852.7498475306423,1518.0455574131747,1547.160358840515
PL,diesel,2026-09-21,2026-08-03,7,gbm,1547.2375060374093,852.8269947275364,1517.2810694413797,1547.2375060374093
PL,diesel,2026-09-28,2026-08-03,8,gbm,1547.2375060374093,852.8269947275364,1517.1459434341728,1547.2375060374093
PL,diesel,2026-10-05,2026-08-05,9,gbm,1742.5953809343682,1010.8556193024352,1633.1989749942045,1795.6613229725208
PL,diesel,2026-10-12,2026-08-05,10,gbm,1742.8823042176382,1011.1425425857054,1632.9133992921045,1796.1345031688031
PL,diesel,2026-10-19,2026-08-05,11,gbm,1742.8823042176382,1011.1425425857054,1632.6744421697445,1796.6260341014338
PL,euro95,2026-07-13,2026-08-03,-3,sarimax,1575.0756843139138,855.6148846419178,1556.119145052743,1594.0322235750846
PL,euro95,2026-07-20,2026-08-03,-2,sarimax,1572.7247240447143,853.2639243727183,1541.7545462840797,1603.6949018053492
PL,euro95,2026-07-27,2026-08-03,-1,sarimax,1571.2256136998851,851.7648140278891,1529.4612316217838,1612.989995777987
PL,euro95,2026-08-03,2026-08-03,0,sarimax,1572.5037687824652,853.0429691104689,1520.9232967956953,1624.0842407692348
PL,euro95,2026-08-10,2026-08-03,1,sarimax,1571.894217535738,852.4334178637416,1511.3487294674735,1632.4397056040016
PL,euro95,2026-08-17,2026-08-03,2,sarimax,1571.5055318605082,852.044732188512,1502.7318158485282,1640.279247872488
PL,euro95,2026-08-24,2026-08-03,3,sarimax,1571.2576830455969,851.7968833736008,1494.8882077459689,1647.627158345225
PL,euro95,2026-08-31,2026-08-03,4,sarimax,1571.099640084491,851.638840412495,1487.675338007865,1654.523942161117
PL,euro95,2026-09-07,2026-08-03,5,sarimax,1571.7485720790978,852.2877724071017,1481.732359293463,1661.7647848647323
PL,euro95,2026-09-14,2026-08-03,6,sarimax,1571.6843104426475,852.2235107706513,1475.4737291442668,1667.894891741028
PL,euro95,2026-09-21,2026-08-03,7,sarimax,1571.6433334490162,852.1825337770199,1469.5816111575955,1673.7050557404366
PL,euro95,2026-09-28,2026-08-03,8,sarimax,1571.6172041112054,852.1564044392094,1464.0025755740555,1679.2318326483555
PL,euro95,2026-10-05,2026-08-05,9,sarimax,1763.546447487175,1021.1366764759534,1666.220944038413,1860.871950935937
PL,euro95,2026-10-12,2026-08-05,10,sarimax,1763.6935015037543,1021.2837304925328,1660.4903838727712,1866.8966191347376
PL,euro95,2026-10-19,2026-08-05,11,sarimax,1763.7854772611608,1021.3757062499392,1655.005289533395,1872.5656649889268
PL,fuel_oil_1,2026-07-13,2026-08-03,-3,sarimax,623.8634226459493,607.7731304555708,597.9449598329353,649.7818854589633
PL,fuel_oil_1,2026-07-20,2026-08-03,-2,sarimax,622.7986490511375,606.7083568607591,591.8757114396504,653.7215866626246
PL,fuel_oil_1,2026-07-27,2026-08-03,-1,sarimax,622.9720818569292,606.8817896665507,587.01932173796,658.9248419758984
PL,fuel_oil_1,2026-08-03,2026-08-03,0,sarimax,626.4249980656107,610.3347058752322,586.1730175739671,666.6769785572543
PL,fuel_oil_1,2026-08-10,2026-08-03,1,sarimax,626.4295993513665,610.339307160988,582.2791681587628,670.5800305439702
PL,fuel_oil_1,2026-08-17,2026-08-03,2,sarimax,626.4288498832141,610.3385576928356,578.6997382865064,674.1579614799217
PL,fuel_oil_1,2026-08-24,2026-08-03,3,sarimax,626.4289719583343,610.3386797679558,575.3710317998189,677.4869121168497
PL,fuel_oil_1,2026-08-31,2026-08-03,4,sarimax,626.4289520744541,610.3386598840756,572.2463692493823,680.6115348995259
PL,fuel_oil_1,2026-09-07,2026-08-03,5,sarimax,629.5565499735147,613.4662577831363,572.4199390432407,686.6931609037888
PL,fuel_oil_1,2026-09-14,2026-08-03,6,sarimax,629.5565494459823,613.4662572556039,569.6113063241223,689.5017925678424
PL,fuel_oil_1,2026-09-21,2026-08-03,7,sarimax,629.556549531908,613.4662573415295,566.9285041865933,692.1845948772227
PL,fuel_oil_1,2026-09-28,2026-08-03,8,sarimax,629.5565495179122,613.4662573275338,564.3559977541795,694.757101281645
PL,fuel_oil_1,2026-10-05,2026-08-05,9,sarimax,726.8271947825277,710.8623636858132,665.9652452481799,787.6891443168755
PL,fuel_oil_1,2026-10-12,2026-08-05,10,sarimax,726.8271946615043,710.8623635647898,663.2354462804394,790.4189430425693
PL,fuel_oil_1,2026-10-19,2026-08-05,11,sarimax,726.8271946797937,710.8623635830792,660.6181014888118,793.0362878707756
PL,fuel_oil_2,2026-07-13,2026-08-03,-3,sarimax,488.29967023628393,472.2093780459055,466.2750154002495,510.3243250723184
PL,fuel_oil_2,2026-07-20,2026-08-03,-2,sarimax,488.29967023628393,472.2093780459055,457.3591166766077,519.2402237959602
PL,fuel_oil_2,2026-07-27,2026-08-03,-1,sarimax,488.29967023628393,472.2093780459055,450.490276052934,526.1090644196339
PL,fuel_oil_2,2026-08-03,2026-08-03,0,sarimax,488.659490519541,472.5691983291625,445.0500566497385,532.2689243893436
PL,fuel_oil_2,2026-08-10,2026-08-03,1,sarimax,488.659490519541,472.5691983291625,439.9356241255711,537.3833569135109
PL,fuel_oil_2,2026-08-17,2026-08-03,2,sarimax,488.659490519541,472.5691983291625,435.3092553718852,542.0097256671968
PL,fuel_oil_2,2026-08-24,2026-08-03,3,sarimax,488.659490519541,472.5691983291625,431.05324064816926,546.2657403909127
PL,fuel_oil_2,2026-08-31,2026-08-03,4,sarimax,488.659490519541,472.5691983291625,427.09072848735735,550.2282525517246
PL,fuel_oil_2,2026-09-07,2026-08-03,5,sarimax,487.90701094244,471.8167187520615,422.6157795854775,553.1982422994024
PL,fuel_oil_2,2026-09-14,2026-08-03,6,sarimax,487.90701094244,471.8167187520615,419.0943861847609,556.719635700119
PL,fuel_oil_2,2026-09-21,2026-08-03,7,sarimax,487.90701094244,471.8167187520615,415.7446262813585,560.0693956035215
PL,fuel_oil_2,2026-09-28,2026-08-03,8,sarimax,487.90701094244,471.8167187520615,412.54361005111457,563.2704118337654
PL,fuel_oil_2,2026-10-05,2026-08-05,9,sarimax,593.2315992290995,577.266768132385,523.6010751168568,662.8621233413422
PL,fuel_oil_2,2026-10-12,2026-08-05,10,sarimax,593.2315992290995,577.266768132385,520.2066352626897,666.2565631955093
PL,fuel_oil_2,2026-10-19,2026-08-05,11,sarimax,593.2315992290995,577.266768132385,516.963120573463,669.500077884736
PL,heating_oil,2026-07-13,2026-08-03,-3,gbm,1205.1714512519416,920.520812284762,1173.8028164400623,1225.8898099151731
PL,heating_oil,2026-07-20,2026-08-03,-2,gbm,1205.1714512519416,920.520812284762,1173.8028164400623,1223.1385568997398
PL,heating_oil,2026-07-27,2026-08-03,-1,gbm,1205.010555877423,920.3599169102432,1173.5906039752022,1220.9636876118016
PL,heating_oil,2026-08-03,2026-08-03,0,gbm,1204.040771173711,919.3901322065312,1171.802186552788,1221.840572330619
PL,heating_oil,2026-08-10,2026-08-03,1,gbm,1204.040771173711,919.3901322065312,1170.7229676663833,1221.840572330619
PL,heating_oil,2026-08-17,2026-08-03,2,gbm,1202.838552305453,918.1879133382736,1165.5780455956974,1221.840572330619
PL,heating_oil,2026-08-24,2026-08-03,3,gbm,1202.838552305453,918.1879133382736,1162.6286294716,1221.840572330619
PL,heating_oil,2026-08-31,2026-08-03,4,gbm,1200.7576133564794,916.1069743892996,1161.8544155082736,1221.6329260865018
PL,heating_oil,2026-09-07,2026-08-03,5,gbm,1198.5442391895704,913.8936002223908,1159.4524192021615,1217.6059574778214
PL,heating_oil,2026-09-14,2026-08-03,6,gbm,1196.3338339412194,911.6831949740398,1159.4524192021615,1217.61658441071
PL,heating_oil,2026-09-21,2026-08-03,7,gbm,1196.7686237311932,912.1179847640136,1159.4524192021615,1217.7604124037575
PL,heating_oil,2026-09-28,2026-08-03,8,gbm,1196.9984827166538,912.347843749474,1159.648897761589,1218.107283788991
PL,heating_oil,2026-10-05,2026-08-05,9,gbm,1376.8988718502308,1050.6808559102008,1276.8882628766728,1427.9675693616182
PL,heating_oil,2026-10-12,2026-08-05,10,gbm,1377.1626184646375,1050.9446025246075,1275.1453725320655,1428.125103344513
PL,heating_oil,2026-10-19,2026-08-05,11,gbm,1377.1626184646375,1050.9446025246075,1275.1453725320655,1425.194799979667
PL,lpg,2026-07-13,2026-08-03,-3,sarimax,744.4090607055373,488.2986449482698,734.1429501274263,754.6751712836481
PL,lpg,2026-07-20,2026-08-03,-2,sarimax,739.4209460538145,483.3105302965471,722.0430925008609,756.7987996067681
PL,lpg,2026-07-27,2026-08-03,-1,sarimax,736.2213214873163,480.110905730049,712.306124083836,760.1365188907968
PL,lpg,2026-08-03,2026-08-03,0,sarimax,735.4770343818332,479.3666186245657,705.5597641694242,765.394304594242
PL,lpg,2026-08-10,2026-08-03,1,sarimax,734.1605242266035,478.05010846933607,698.7379008714016,769.5831475818054
PL,lpg,2026-08-17,2026-08-03,2,sarimax,733.3160492037084,477.20563344644097,692.8314723962535,773.8006260111631
PL,lpg,2026-08-24,2026-08-03,3,sarimax,732.7743609672289,476.6639452099615,687.6147189365199,777.9340029979378
PL,lpg,2026-08-31,2026-08-03,4,sarimax,732.4268952191783,476.3164794619109,682.9261639814382,781.9276264569182
PL,lpg,2026-09-07,2026-08-03,5,sarimax,733.1165384906099,477.0061227333424,679.5620578194807,786.6710191617387
PL,lpg,2026-09-14,2026-08-03,6,sarimax,732.9735710341486,476.8631552768812,675.6128377967054,790.3343042715917
PL,lpg,2026-09-21,2026-08-03,7,sarimax,732.8818646043966,476.7714488471292,671.9288756209165,793.8348535878765
PL,lpg,2026-09-28,2026-08-03,8,sarimax,732.8230395440225,476.7126237867552,668.4638294447311,797.182249643314
PL,lpg,2026-10-05,2026-08-05,9,sarimax,700.9767375558998,453.3474811304391,643.4558055249151,758.4976695868845
PL,lpg,2026-10-12,2026-08-05,10,sarimax,700.9175784314492,453.2883220059884,639.7806778134088,762.0544790494895
PL,lpg,2026-10-19,2026-08-05,11,sarimax,700.8794066875602,453.25015026209934,636.3136806453699,765.4451327297504
PT,diesel,2026-07-13,2026-08-03,-3,gbm,1769.883694123486,929.6327157084212,1696.5611831220845,1825.1884206974505
PT,diesel,2026-07-20,2026-08-03,-2,gbm,1767.7112917806965,927.4603133656316,1696.5611831220845,1825.1884206974505
PT,diesel,2026-07-27,2026-08-03,-1,gbm,1765.2293949517457,924.9784165366804,1695.9088353501884,1824.3091605361856
PT,diesel,2026-08-03,2026-08-03,0,gbm,1768.6503070663634,928.3993286512984,1696.3488220084275,1820.2098325289187
PT,diesel,2026-08-10,2026-08-03,1,gbm,1764.1125149014297,923.8615364863648,1693.0575337467903,1819.4270045554804
PT,diesel,2026-08-17,2026-08-03,2,gbm,1764.1125149014297,923.8615364863648,1690.5829799388384,1818.8964617840547
PT,diesel,2026-08-24,2026-08-03,3,gbm,1758.3956087933302,918.1446303782652,1689.796629966299,1815.7048877543232
PT,diesel,2026-08-31,2026-08-03,4,gbm,1754.4995225792482,914.2485441641832,1690.210957751796,1809.980995071244
PT,diesel,2026-09-07,2026-08-03,5,gbm,1756.0269928220073,915.7760144069424,1690.8535409633296,1800.4070108568685
PT,diesel,2026-09-14,2026-08-03,6,gbm,1753.5696278878572,913.3186494727923,1687.6452403210376,1799.6770365774096
PT,diesel,2026-09-21,2026-08-03,7,gbm,1752.3571037074837,912.1061252924188,1686.6231070865024,1799.4233510365552
PT,diesel,2026-09-28,2026-08-03,8,gbm,1751.1555239691888,910.904545554124,1685.4196114818517,1799.0686624552347
PT,diesel,2026-10-05,2026-08-05,9,gbm,1893.480383049974,1054.9442826836894,1741.1272525507854,1937.527606986027
PT,diesel,2026-10-12,2026-08-05,10,gbm,1890.8187299972471,1052.2826296309624,1740.3408705268291,1937.193308998944
PT,diesel,2026-10-19,2026-08-05,11,gbm,1891.8433122254248,1053.30721185914,1738.4318230666204,1937.610085576764
PT,euro95,2026-07-13,2026-08-03,-3,sarimax,1905.1108342318328,928.7024831391424,1884.6878069768031,1925.5338614868635
PT,euro95,2026-07-20,2026-08-03,-2,sarimax,1907.868078218984,931.4597271262928,1874.0736102205103,1941.6625462174568
PT,euro95,2026-07-27,2026-08-03,-1,sarimax,1908.937206559881,932.5288554671904,1864.113574641648,1953.7608384781145
PT,euro95,2026-08-03,2026-08-03,0,sarimax,1907.869574675233,931.461223582542,1853.6959641157027,1962.0431852347635
PT,euro95,2026-08-10,2026-08-03,1,sarimax,1908.0303202884825,931.6219691957914,1845.711689880876,1970.3489506960889
PT,euro95,2026-08-17,2026-08-03,2,sarimax,1908.092649807234,931.684298714543,1838.5116166073435,1977.6736830071245
PT,euro95,2026-08-24,2026-08-03,3,sarimax,1908.1168182360284,931.7084671433372,1831.939657146333,1984.293979325724
PT,euro95,2026-08-31,2026-08-03,4,sarimax,1908.126189605519,931.7178385128276,1825.8718854996944,1990.3804937113428
PT,euro95,2026-09-07,2026-08-03,5,sarimax,1906.6233803193545,930.2150292266635,1818.708005778681,1994.5387548600283
PT,euro95,2026-09-14,2026-08-03,6,sarimax,1906.6247893237537,930.2164382310629,1813.390343497008,1999.8592351505
PT,euro95,2026-09-21,2026-08-03,7,sarimax,1906.625335668779,930.216984576088,1808.3589086208096,2004.8917627167484
PT,euro95,2026-09-28,2026-08-03,8,sarimax,1906.625547515447,930.2171964227556,1803.572403471064,2009.6786915598293
PT,euro95,2026-10-05,2026-08-05,9,sarimax,2000.7443703378992,1027.002767212688,1906.3184417104728,2095.170298965326
PT,euro95,2026-10-12,2026-08-05,10,sarimax,2000.745336041173,1027.0037329159618,1901.199142123556,2100.2915299587903
PT,euro95,2026-10-19,2026-08-05,11,sarimax,2000.745723668341,1027.0041205431298,1896.3298310190148,2105.161616317668
PT,fuel_oil_1,2026-07-13,2026-08-03,-3,sarimax,992.3173437544848,759.8219557544847,966.4727760591808,1018.1619114497888
PT,fuel_oil_1,2026-07-20,2026-08-03,-2,sarimax,993.057213390572,760.5618253905718,960.325242822798,1025.7891839583458
PT,fuel_oil_1,2026-07-27,2026-08-03,-1,sarimax,992.6613036478724,760.1659156478725,952.5600705216176,1032.7625367741275
PT,fuel_oil_1,2026-08-03,2026-08-03,0,sarimax,993.1252697111046,760.6298817111045,947.6153711149302,1038.635168307279
PT,fuel_oil_1,2026-08-10,2026-08-03,1,sarimax,993.0119049287354,760.5165169287353,942.2876914431442,1043.7361184143265
PT,fuel_oil_1,2026-08-17,2026-08-03,2,sarimax,993.0725672665716,760.5771792665714,937.8112779345888,1048.333856598554
PT,fuel_oil_1,2026-08-24,2026-08-03,3,sarimax,993.040106398612,760.544718398612,933.4933258283936,1052.5868869688304
PT,fuel_oil_1,2026-08-31,2026-08-03,4,sarimax,993.0574764503816,760.5620884503816,929.5606375136535,1056.5543153871097
PT,fuel_oil_1,2026-09-07,2026-08-03,5,sarimax,992.2964536957892,759.801065695789,925.0575277613676,1059.5353796302106
PT,fuel_oil_1,2026-09-14,2026-08-03,6,sarimax,992.3014274358268,759.8060394358268,921.5300580246826,1063.0727968469712
PT,fuel_oil_1,2026-09-21,2026-08-03,7,sarimax,992.2987659505563,759.8033779505563,918.156905221575,1066.4406266795377
PT,fuel_oil_1,2026-09-28,2026-08-03,8,sarimax,992.300190131111,759.8048021311109,914.937702771488,1069.6626774907338
PT,fuel_oil_1,2026-10-05,2026-08-05,9,sarimax,1030.5006016002371,798.005213600237,959.6012093730576,1101.3999938274164
PT,fuel_oil_1,2026-10-12,2026-08-05,10,sarimax,1030.485893255129,797.9905052551289,956.2093404730276,1104.7624460372303
PT,fuel_oil_1,2026-10-19,2026-08-05,11,sarimax,1030.4937643101543,797.9983763101542,952.9902180055562,1107.9973106147522
PT,heating_oil,2026-07-13,2026-08-03,-3,gbm,1750.875338502661,917.6811080550756,1708.5287666225563,1789.418425796483
PT,heating_oil,2026-07-20,2026-08-03,-2,gbm,1748.9553783912588,915.7611479436732,1708.5287666225563,1788.817420882444
PT,heating_oil,2026-07-27,2026-08-03,-1,gbm,1746.8941521726956,913.69992172511,1708.5287666225563,1787.679637817742
PT,heating_oil,2026-08-03,2026-08-03,0,gbm,1751.8080125355598,918.6137820879744,1713.8748577219578,1791.178503817973
PT,heating_oil,2026-08-10,2026-08-03,1,gbm,1745.430124680613,912.2358942330276,1711.3317549621647,1790.163537835111
PT,heating_oil,2026-08-17,2026-08-03,2,gbm,1745.7917103357229,912.5974798881376,1711.2338431426151,1790.143778560232
PT,heating_oil,2026-08-24,2026-08-03,3,gbm,1745.2259107769994,912.031680329414,1709.9949512127223,1788.1684546257688
PT,heating_oil,2026-08-31,2026-08-03,4,gbm,1743.1941047809523,909.9998743333668,1708.788044503438,1784.2784376652344
PT,heating_oil,2026-09-07,2026-08-03,5,gbm,1746.2832449452812,913.0890144976958,1709.491492569151,1790.2437123239747
PT,heating_oil,2026-09-14,2026-08-03,6,gbm,1746.2832449452812,913.0890144976958,1707.8493839151438,1790.0823482020005
PT,heating_oil,2026-09-21,2026-08-03,7,gbm,1746.2832449452812,913.0890144976958,1700.8502868862756,1790.0396928894725
PT,heating_oil,2026-09-28,2026-08-03,8,gbm,1746.2832449452812,913.0890144976958,1700.3669477825883,1790.548522002488
PT,heating_oil,2026-10-05,2026-08-05,9,gbm,1919.676198665419,1036.555138949541,1793.5335961936737,1946.5077840206743
PT,heating_oil,2026-10-12,2026-08-05,10,gbm,1920.7468307752447,1037.6257710593677,1793.3048854438512,1946.5138195524896
PT,heating_oil,2026-10-19,2026-08-05,11,gbm,1920.7468307752447,1037.6257710593677,1793.3048854438512,1946.2156429777856
PT,lpg,2026-07-13,2026-08-03,-3,sarimax,893.7986188613036,554.0771464713117,884.7103395152997,902.8868982073076
PT,lpg,2026-07-20,2026-08-03,-2,sarimax,890.6524380715615,550.9309656815697,876.5186668377435,904.7862093053795
PT,lpg,2026-07-27,2026-08-03,-1,sarimax,888.2964381670128,548.5749657770209,869.674818679643,906.9180576543826
PT,lpg,2026-08-03,2026-08-03,0,sarimax,885.3404163089726,545.6189439189808,862.5737566249954,908.1070759929498
PT,lpg,2026-08-10,2026-08-03,1,sarimax,884.0192470631955,544.2977746732037,857.3826959382336,910.6557981881574
PT,lpg,2026-08-17,2026-08-03,2,sarimax,883.0298968557654,543.3084244657736,852.7629841493668,913.296809562164
PT,lpg,2026-08-24,2026-08-03,3,sarimax,882.2890274811032,542.5675550911113,848.6054262631696,915.9726286990368
PT,lpg,2026-08-31,2026-08-03,4,sarimax,881.7342315896278,542.012759199636,844.8258557524184,918.6426074268372
PT,lpg,2026-09-07,2026-08-03,5,sarimax,880.803809751805,541.0823373618132,840.8433071739879,920.7643123296222
PT,lpg,2026-09-14,2026-08-03,6,sarimax,880.4926979949304,540.7712256049385,837.6354482477407,923.34994774212
PT,lpg,2026-09-21,2026-08-03,7,sarimax,880.2597236941875,540.5382513041957,834.6456378415164,925.8738095468586
PT,lpg,2026-09-28,2026-08-03,8,sarimax,880.085262190862,540.3637898008701,831.8404491539904,928.3300752277336
PT,lpg,2026-10-05,2026-08-05,9,sarimax,892.3995278789778,553.0520392288233,849.6969790412638,935.1020767166916
PT,lpg,2026-10-12,2026-08-05,10,sarimax,892.3683953376865,553.020906687532,846.9307577984872,937.8060328768858
PT,lpg,2026-10-19,2026-08-05,11,sarimax,892.3451966734453,552.9977080232909,844.2983195243246,940.3920738225662
